219320,2018-08-31 07:20:00,2.4004630000000002,50.824649810790994,51.43229,44.965274810790994,620.1389,61.80116999999999,14.60503,16.6088,15.653929999999999,15.11863,44.85417,43.239959999999996,4.598278,13.229779999999998,420.2109,,467.2025,465.8307,2.560943,676.3088,405.222,893.5988,542.2183,1102.116,606.3035,696.1858,794.8787,852.4703,796.2263,501.0647,650.4630000000001,863.0208,890.3835,484.5806,243.6297,523.5453,794.3861,0.0,48.4375,29.6874980926514,73.95833,31.5104160308838,32.5520820617676,41.66666,50.34722,42.53472,43.98148,46.00694,288.1945,123.5532,,219.0394,NORMAL
219321,2018-08-31 07:21:00,2.40735,50.824649810790994,51.43229,44.965270000000004,624.3055,63.62222,14.539929999999998,16.6088,15.617770000000002,15.11863,44.813190000000006,43.22567,4.4970419999999995,12.9428,422.5926,,465.7512,472.0998,2.6675880000000003,675.9301,407.5786,890.6542,542.1307,1107.281,614.9108,696.4967,794.9974,840.2768,802.5909,499.9619,661.574,917.7083,910.9702,495.3592,242.2191,517.0232,793.1901,0.0,48.4375,29.6875,74.21875,31.51042,32.5520820617676,41.40625,49.76852,41.95602,43.40278,46.875,287.9051,120.6597,,218.75,NORMAL
219322,2018-08-31 07:22:00,2.397512,50.824649810790994,51.43229,44.92188,636.4584,62.80378,14.539929999999998,16.6522,15.617770000000002,15.11863,46.689240000000005,43.360440000000004,4.4736139999999995,12.95614,419.3303,,460.4254,461.2696,2.5078650000000002,672.5231,405.3848,893.0374,539.9911,1106.904,606.5746,697.0447,795.1156,827.2581,803.0102,500.6906,680.5555,903.6458,915.9084,487.1177,235.6994,506.131,803.4306,0.0,48.69791,29.94792,79.94791,31.77083,32.55208,41.66666,49.47917,41.66667,43.40278,47.74306,287.9051,118.3449,,219.9074,NORMAL
219323,2018-08-31 07:23:00,2.405382,50.824649810790994,51.38889,44.921875,632.523132324219,62.81174,14.50376,16.70284,15.653929999999999,15.11863,46.8928,43.33786,4.428030000000001,12.8587,422.0654,,466.9388,467.4882,2.61651,675.0424,404.3226,893.3967,543.9733,1109.529,609.6259,695.7435,796.9743,812.2933,797.8909,485.6935,674.074,909.3749,884.8575,496.0329,241.7608,508.3038,802.1791,0.0,49.73958,31.25,91.66666,32.29166,32.29166,42.96875,48.900459999999995,41.087959999999995,43.40278,48.32176,287.6158,114.5833,,221.3542,NORMAL
219324,2018-08-31 07:24:00,2.404398,50.824649810790994,51.38889,44.921875,630.2083,61.26145,14.60503,16.78964,15.697339999999999,15.11863,46.429120000000005,43.194179999999996,4.343251,13.12181,418.4052,,461.496,465.2268,2.565178,673.7046,404.9486,892.1815,542.4054,1103.944,606.7481,700.7558,799.3607,778.5366,787.8661,498.1116,675.4630000000001,930.2083,895.209,495.2872,252.1738,516.6116,795.6619,0.0,49.47916,31.77083,98.95833,32.29166,32.2916641235352,46.09375,48.03241,40.50926,43.69213,49.189820000000005,289.9305,110.5324,,222.5116,NORMAL
219325,2018-08-31 07:25:00,2.4004630000000002,50.824649810790994,51.38889,44.921875,630.9028,59.090740000000004,14.5761,16.75347,15.661170000000002,15.08247,45.97811,43.07651,4.212064,12.90954,420.7993,,461.4423,473.8144,2.683004,674.3373,406.2341,897.2885,542.2915,1103.732,609.6799,707.2614,800.8126,698.1542,784.9209,496.57099999999997,690.7407,914.5833,913.6635,502.5418,261.4129,537.5388,801.7361,0.0,48.4375,31.25,103.3854,31.77083,32.2916641235352,48.17708,47.4537,40.21991,44.560179999999995,49.189820000000005,293.4028,107.0602,,223.3796,NORMAL
219326,2018-08-31 07:26:00,2.406366,50.82465,51.38889,44.921875,628.0093,60.741409999999995,14.60503,16.75347,15.653929999999999,15.12587,45.91362,43.26846,3.976552,13.09821,420.7069,,464.5247,463.4937,2.551632,675.278,405.7513,894.7432,542.7771,1107.0639999999999,608.452,700.7646,800.5104,397.8704,823.1795,475.2002,637.0369999999999,883.3333,878.8979,481.28,264.2491,548.4092,809.4878,0.0,47.91666,30.98958,104.1667,31.51042,32.2916641235352,49.47916,46.875,39.6412,45.13889,48.32176,295.4283,103.2986,,224.2477,NORMAL
219327,2018-08-31 07:27:00,2.396528,50.86805,51.38889,44.921875,631.4814,60.84713000000001,15.010129999999998,16.70284,15.653929999999999,15.010129999999998,45.52995,43.2958,3.893358,12.76924,418.8517,,461.5786,449.7573,2.379745,676.8682,404.8903,895.0311,540.8827,1104.945,607.7664,701.1501,803.4830000000001,228.4497,792.0939,490.8291,655.0926,889.0624,879.2773,468.7317,263.6253,560.3164,813.5547,0.0,47.39583,30.46875,102.8646,31.51042,32.2916641235352,50.0,47.4537,39.35185,46.875,47.4537,296.5856,101.2731,,225.4051,NORMAL
219328,2018-08-31 07:28:00,2.40735,50.8680534362793,51.30208,44.921875,625.0,63.0942,15.234379999999998,16.70284,15.76968,15.0897,46.00457,43.015440000000005,3.747607,12.84779,423.4556,,464.3228,462.5752,2.52527,676.0095,407.1597,895.5358,542.0309,1112.769,609.0572,698.5374,798.5234,467.9867,807.8885,487.4154,682.8704,878.6458,895.5522,469.4132,264.7419,560.5063,820.1335,0.0,47.13541,30.20833,100.2604,31.25,32.29166,49.47916,47.4537,39.0625,49.47917,46.2963,295.4283,97.22222,,225.6944,NORMAL
219329,2018-08-31 07:29:00,2.4004630000000002,50.8680534362793,51.38889,44.921875,630.5555,62.25051,15.0463,16.70284,15.73351,15.06076,46.469409999999996,43.16179,3.6649830000000003,12.78457,420.2327,,467.7441,461.3154,2.522662,677.0207,405.8272,896.5073,540.3698,1109.552,608.5007,696.9142,800.9937,487.7382,797.1959,472.0703,701.3889,875.5208,898.007,469.8396,260.2549,566.8867,836.8069,0.0,46.875,30.208332061767603,96.61458,30.98958,32.5520820617676,48.69791,46.875,39.0625,52.08333,45.13889,293.4028,93.1713,,228.2986,NORMAL
219330,2018-08-31 07:30:00,2.404398,50.8680534362793,51.30208,44.921875,624.3055,61.73517,15.198210000000001,16.6522,15.697339999999999,15.11863,46.92899,42.98141,3.8754809999999997,12.936960000000001,421.0085,,462.0646,461.401,2.5425,675.2033,405.6539,890.1883,541.8506,1109.062,607.7747,698.2647,797.9319,498.6559,793.8431,481.5702,660.1852,887.4999,911.5079,477.3953,249.6338,556.8444,829.9495,0.0,46.875,30.20833,92.44791,30.989582061767603,32.8125,48.17708,46.58565,39.35185,53.81944,44.560179999999995,290.5092,89.69906999999999,,230.0347,NORMAL
219331,2018-08-31 07:31:00,2.404398,50.8680534362793,51.38889,44.921875,631.9445,61.00807,15.11863,16.70284,15.76968,15.11863,47.17918,42.95316,4.156985,12.49467,420.56199999999995,,463.82599999999996,466.1339,2.553115,673.6858,405.4518,894.4817,540.6812,1108.514,612.8932,699.1317,797.4421,479.8127,793.7335,484.5757,681.4814,926.5624,885.8865,478.7012,254.0007,539.8792,844.1367,0.0,47.39583,29.94792,86.97916,30.98958,32.55208,47.13541,46.2963,40.79861,54.6875,43.69213,287.6158,87.09491,,231.1921,NORMAL
219332,2018-08-31 07:32:00,2.3955439999999997,50.8680534362793,51.38889,44.921875,627.3148,60.0312,15.198210000000001,16.70284,15.697339999999999,15.08247,47.68099,43.25906,4.491905,12.8478,421.7686,,470.4876,466.0332,2.593849,675.4778,407.3527,895.1548,541.5362,1107.4489999999998,613.8525,698.2382,802.465,501.69199999999995,803.9888,487.1253,643.5185,909.8958,891.3538,469.1088,254.762,537.2717,848.1889,0.0,48.4375,29.94792,81.25,31.25,32.5520820617676,46.09375,46.2963,42.24537,54.6875,43.69213,286.7477,84.49074,,232.6389,NORMAL
219333,2018-08-31 07:33:00,2.404398,50.86805,51.30208,44.92188,620.138916015625,62.40231,15.0463,16.6088,15.653929999999999,15.010129999999998,49.274609999999996,43.00843,4.730721,12.69524,419.2209,,465.8347,465.1369,2.5631049999999997,676.7443,406.3402,896.541,544.7518,1107.383,608.4861,701.7468,800.9069999999999,491.6926,790.2242,488.6005,660.6481,846.3541,904.0031,469.6285,251.6764,537.6611,834.8639,0.0,48.4375,29.6875,78.64583,31.51042,32.5520820617676,45.3125,47.4537,43.69213,54.6875,43.98148,289.3518,82.46528,,233.5069,NORMAL
219334,2018-08-31 07:34:00,2.401447,51.04166,51.30208,44.87847,628.125,64.65873,15.1548,16.70284,15.617770000000002,15.08247,47.72852,43.18685,4.824589,12.9108,420.8037,,465.4188,473.5233,2.689306,680.38,406.4846,898.9095,542.9485,1110.734,612.9243,706.1627,803.3779,495.7929,772.5285,509.0817,651.3889,829.1666,911.6556,472.2126,251.0275,541.7201,833.8437,0.0,48.4375,29.6874980926514,77.34375,31.77083,32.5520820617676,44.01041,48.03241,43.98148,53.81944,43.98148,289.6412,79.57176,,234.9537,NORMAL
219335,2018-08-31 07:35:00,2.404398,50.95486,51.38889,44.8784713745117,630.3241,63.79833000000001,15.0897,16.6088,15.617770000000002,15.08247,46.752959999999995,43.211079999999995,4.903773999999999,12.896939999999999,419.2533,,461.5226,464.5354,2.563614,679.9786,407.0504,893.7224,545.0881,1112.055,610.5873,708.0764,803.1772,354.5532,792.808,495.1409,680.5555,896.3541,901.9448,474.9509,247.2055,537.4846,828.1491,0.0,47.91666,29.6874980926514,78.125,31.51042,32.5520820617676,42.96875,47.74306,44.560179999999995,52.372679999999995,44.560179999999995,292.5347,76.96759,,237.8472,NORMAL
219336,2018-08-31 07:36:00,2.404398,50.954860687255895,51.30208,44.8784713745117,635.5324,65.73648,15.11863,16.6522,15.653929999999999,15.11863,47.70802,43.25502,4.978804,13.09184,420.4276,,460.26800000000003,460.3173,2.513207,680.2565,406.1987,897.7574,546.2678,1109.7930000000001,611.7057,700.4882,804.3541,196.2448,793.0234,486.726,681.0185,833.3333,863.6163,470.10699999999997,253.2501,537.6614,820.3203,0.0,47.39583,29.6875,81.25,31.77083,32.55208,42.96875,46.58565,44.560179999999995,51.79398,44.849540000000005,291.3773,75.81019,,238.7153,NORMAL
219337,2018-08-31 07:37:00,2.399479,50.954860687255895,51.30208,44.8784713745117,625.8102,66.58123,15.0897,16.6522,15.653929999999999,15.06076,48.902390000000004,43.01192,4.880798,13.13769,420.8141,,461.0592,464.4743,2.556535,676.2948,405.4419,896.7249,543.4639,1109.612,613.4918,701.7074,800.4089,579.4567,803.7503,498.03,640.7407,870.3124,879.0814,471.3971,247.1024,530.7602,809.9053,0.0,47.39583,29.94792,83.85416,31.770832061767603,32.8125,44.01041,46.00694,43.69213,52.08333,46.00694,289.9305,75.52084,,237.5579,NORMAL
219338,2018-08-31 07:38:00,2.40735,50.954860687255895,51.5191,44.8784713745117,628.125,67.72961,15.198210000000001,16.70284,15.653929999999999,15.010129999999998,50.038509999999995,42.97703,4.843529,13.081010000000001,419.8792,,461.3235,454.1446,2.443693,677.7997,406.0161,892.7226,542.8785,1110.9489999999998,610.7731,700.5642,800.0084,636.8715,816.4253,497.936,694.9074,809.8958,893.5073,470.68800000000005,238.5755,526.5434,805.8094,0.0,47.13541,30.20833,85.9375,31.770832061767603,32.8125,44.53125,44.849540000000005,43.40278,53.24074,46.875,291.08799999999997,73.78472,,234.9537,NORMAL
219339,2018-08-31 07:39:00,2.405382,50.954860687255895,51.30208,44.8784713745117,640.0463,66.09692,15.0897,16.6522,15.617770000000002,15.053529999999999,50.6857,43.14033,4.679026,13.0496,419.5036,,461.8647,459.9486,2.48231,677.8012,405.8373,895.8298,543.3074,1107.225,608.9469,701.9452,799.8485,658.9893,817.6171,502.3897,678.2407,820.3124,848.2239,467.9099,236.995,519.3314,817.3126,0.0,46.61458,30.20833,92.70833,31.770832061767603,32.8125,46.09375,44.560179999999995,42.53472,54.97685,48.900459999999995,297.1643,72.33796,,229.1667,NORMAL
219340,2018-08-31 07:40:00,2.4004630000000002,50.95486,51.25868,44.8784713745117,636.2268,65.21517,15.241610000000001,16.6522,15.653929999999999,15.16204,50.60966,43.0515,4.437858,13.00997,420.4254,,464.0654,455.3536,2.480718,675.1653,406.3909,895.5288,541.9581,1105.682,606.6751,697.4813,796.877,662.8710000000001,808.7789,497.1787,679.1666,874.9999,877.8085,460.0356,241.5554,515.0535,809.4573,0.0,45.57291,30.98958,96.875,31.770832061767603,33.07291,48.69791,43.98148,44.560179999999995,56.712959999999995,50.92593,293.6921,72.04861,,221.3542,NORMAL
219341,2018-08-31 07:41:00,2.40735,50.998259999999995,51.30208,44.8784713745117,632.0602,65.1373,15.11863,16.6522,15.70457,15.11863,49.31823,43.05529,4.264346,13.06287,421.61699999999996,,464.6004,470.2733,2.633499,675.8417,406.6047,892.7471,542.9954,1107.095,609.0685,700.2484,799.7337,669.7181,799.9769,511.3949,723.1481,907.2916,894.9313,462.5889,244.7438,519.2747,812.7578,0.0,44.79166,31.25,96.35416,31.77083,33.59375,50.52083,43.98148,45.42824,59.317130000000006,53.53009,280.382,72.04861,,222.5116,NORMAL
219342,2018-08-31 07:42:00,2.397512,50.998260498046896,51.25868,44.8784713745117,626.7361,65.06836,15.1548,16.6522,15.697339999999999,15.11863,48.26236,42.82249,4.083074,12.99774,419.9732,,463.0009,457.5959,2.488134,677.3831,404.5176,893.3889,542.8044,1110.268,607.7646,701.6376,800.3791,682.1011,801.2853,516.7167,657.4074,882.8124,902.6827,464.1684,246.2893,529.1901,807.0471,0.0,45.3125,31.2499980926514,95.3125,31.51042,33.59375,50.78125,43.98148,46.2963,62.21065,55.2662,268.8079,73.49537,,229.1667,NORMAL
219343,2018-08-31 07:43:00,2.406366,50.998260498046896,51.30208,44.8784713745117,630.4398,65.57644,15.010129999999998,16.70284,15.653929999999999,15.08247,47.630390000000006,42.408120000000004,3.8154269999999997,13.007539999999999,423.0088,,463.4187,455.476,2.4810659999999998,677.9526,405.4762,892.6558,541.7046,1110.844,612.1027,702.0099,803.5246,682.5602,799.095,494.9,689.8148,960.9374,881.0585,463.1498,249.6991,544.9892,815.9689,0.0,45.83333,31.25,92.70833,31.77083,33.85416,50.0,43.98148,48.03241,64.23611,56.42361,261.8634,75.23148,,234.375,NORMAL
219344,2018-08-31 07:44:00,2.404398,50.998260498046896,51.30208,44.8784713745117,634.6064,64.08946999999999,15.0897,16.6522,15.653929999999999,15.08247,47.14257,42.57979,3.6976769999999997,12.9479,419.1872,,459.0118,462.6211,2.53547,677.9855,406.6091,890.6645,540.5132,1105.5910000000001,611.1265,701.8451,799.3205,683.554,799.1824,500.9477,679.1666,927.6041,890.8144,458.395,240.2343,531.1147,808.3931,0.0,46.61458,31.51042,87.76041,32.55208,33.85416,49.21875,44.560179999999995,49.189820000000005,65.10416,57.870369999999994,266.7824,76.67824,,239.294,NORMAL
219345,2018-08-31 07:45:00,2.399479,50.998260498046896,51.25868,44.8784713745117,642.9398193359381,64.30596,15.11863,16.6088,15.70457,15.227139999999999,47.355709999999995,42.88086,3.5651910000000004,12.9288,421.1001,,465.2943,476.961,2.704198,676.9059,405.7999,894.332,540.3816,1102.833,610.8431,693.6289999999999,798.8157,692.4076,811.08,518.7162,692.5926,908.3333,917.0679,461.1018,230.7851,518.28,812.2887,0.0,46.875,32.29166,83.33333,32.55208,34.11458,47.91666,46.2963,53.53009,65.10416,60.474540000000005,282.118,79.57176,,242.7662,NORMAL
219346,2018-08-31 07:46:00,2.40735,50.998260498046896,51.25868,44.8784713745117,628.8195,63.89051,15.1548,16.6088,15.53096,15.0897,47.27454,42.50647,3.51024,12.911810000000001,420.9607,,461.3329,465.6816,2.54926,674.2763,404.6762,887.1385,540.6732,1106.645,609.4664,694.6301,796.3176,697.8962,795.2619,499.7647,704.6296,924.4791,898.1008,465.0157,234.1597,507.4354,808.8528,0.0,46.875,31.77083,79.6875,32.8125,34.1145820617676,46.61458,48.03241,60.76389,63.94676,63.65741,298.0324,81.01852,,245.9491,NORMAL
219347,2018-08-31 07:47:00,2.4004630000000002,50.998260498046896,51.30208,44.8784713745117,628.4722,63.64821,15.11863,16.6522,15.653929999999999,15.053529999999999,47.10452,43.14006,3.5358410000000005,12.96861,420.4007,,464.0319,467.5109,2.594889,671.8399,405.8121,892.7606,542.246,1108.461,618.6158,696.6619,797.3634,696.033,788.6132,489.3351,679.1666,903.1249,902.3674,470.7088,235.0402,497.4692,818.5042,0.0,46.875,32.29166,76.82291,32.8125,34.11458,45.83333,49.189820000000005,65.39352,62.21065,67.99769,309.8958,81.59722,,246.2384,NORMAL
219348,2018-08-31 07:48:00,2.404398,50.998259999999995,51.25868,44.8784713745117,628.125,65.26908,15.198210000000001,16.6522,15.617770000000002,15.11863,47.131159999999994,42.90077,3.4390400000000003,12.97229,420.7829,,465.135,461.9738,2.5176279999999998,676.2208,405.2578,896.8815,541.8716,1102.757,606.3015,698.8004,800.0087,687.8035,799.835,517.4396,674.074,902.0833,928.1196,481.1191,222.74,494.1383,809.8069,0.0,46.875,32.29166,72.91666,32.8125,34.375,45.57291,49.47917,67.12963,59.895830000000004,72.91666,323.20599999999996,81.30787,,247.6852,NORMAL
219349,2018-08-31 07:49:00,2.4004630000000002,50.86805,51.25868,44.87847,630.4398,64.10956999999999,15.11863,16.70284,15.617770000000002,15.053529999999999,46.61101,43.099759999999996,3.5539160000000005,13.02392,420.4172,,464.2711,469.1229,2.605491,676.7895,407.4039,894.7048,541.8871,1109.755,612.123,704.1189999999999,801.6494,683.6259,808.5673,492.1329,690.7407,936.9791,909.0248,476.2018,228.5002,494.7002,800.6713,0.0,47.39583,32.55208,68.22916,32.8125,34.375,44.79166,50.63657,66.84028,57.581019999999995,76.96759,335.6481,80.15046,,251.4468,NORMAL
219350,2018-08-31 07:50:00,2.402431,50.998259999999995,51.30208,44.8784713745117,631.3657,64.96229,15.198210000000001,16.70284,15.70457,15.053529999999999,45.88923,43.16272,3.520919,13.01656,419.5548,,463.6938,469.1358,2.612494,680.6102,406.0449,891.4768,543.4209999999999,1106.337,607.4938,704.1587,801.3766,672.548,813.2568,510.4241,712.5,931.7708,923.8605,487.6401,227.3523,495.2173,790.5821,0.0,47.39583,32.29166,63.54166,33.07291,34.11458,44.01041,52.08333,65.68287,55.2662,79.86111,346.9329,78.7037,,254.919,NORMAL
219351,2018-08-31 07:51:00,2.406366,51.04166,51.30208,44.8784713745117,640.625,63.99456,15.11863,16.6522,15.617770000000002,15.11863,45.72533,42.89901,3.3938669999999997,13.07142,421.0426,,468.3208,469.20099999999996,2.625922,676.441,405.7448,897.0967,540.4748,1106.346,609.288,702.0523,798.663,668.7164,789.9693,512.1976,693.0555,910.9374,919.7637,492.1416,232.71099999999998,512.2668,797.5716,0.0,46.875,32.2916641235352,61.458330000000004,33.0729141235352,34.1145820617676,42.70833,53.81944,63.65741,52.662040000000005,80.72916,359.0856,77.83565,,256.3658,NORMAL
219352,2018-08-31 07:52:00,2.4004630000000002,51.041664123535206,51.30208,44.8784713745117,637.0369999999999,62.08515,15.198210000000001,16.6522,15.653929999999999,15.16204,45.83469,42.71,3.2810989999999998,13.02263,421.6503,,468.1135,463.8336,2.554948,678.9174,404.0275,892.8176,544.0691,1110.508,611.9344,700.393,798.7664,659.5272,803.5609,510.7581,687.5,950.5208,901.6766,494.6982,235.1115,503.0523,782.5355,0.0,46.61458,32.2916641235352,59.895830000000004,33.07291,34.1145820617676,41.92708,58.44906999999999,61.05324,51.21528,80.72916,366.6088,75.81019,,257.2338,NORMAL
219353,2018-08-31 07:53:00,2.402431,51.041664123535206,51.25868,44.8784713745117,630.3241,63.11716,15.11863,16.6522,15.617770000000002,15.08247,46.26876,42.480270000000004,3.0900689999999997,12.98471,420.0852,,461.6458,474.6481,2.680605,676.762,406.51300000000003,892.7807,542.4087,1108.869,609.3951,701.2560000000001,797.6274,659.3419,814.5033,515.612,696.2963,927.0833,897.1621,491.6826,233.144,510.7047,786.3516,0.0,46.875,32.29166,59.63541,32.8125,34.1145820617676,41.92708,69.7338,59.02778000000001,49.76852,79.86111,370.08099999999996,74.07406999999999,,257.8125,NORMAL
219354,2018-08-31 07:54:00,2.402431,51.041664123535206,51.25868,44.8784713745117,627.1990966796881,63.38721999999999,15.11863,16.6522,15.84925,15.12587,45.9993,42.79213,2.962001,13.01742,421.7555,,468.0292,460.7975,2.529521,679.5731,405.9897,904.8952,542.6398,1110.368,609.7694,705.4457,798.6436,653.2407,799.3873,498.0884,682.8704,921.8749,894.3388,494.075,242.7041,528.9119,796.0908,0.0,47.39583,32.5520820617676,59.114580000000004,33.07291,34.11458,41.66666,81.59722,56.42361,49.189820000000005,79.28241,368.0555,72.91666,,257.5231,NORMAL
